sft_ct_nm,fac_gbn,instl_ymd,fac_type,plc_gbn,lon,lat
현장대응단,소화전,20071217,지상식,주거지역,126.9062806,37.51004513
현장대응단,소화전,20081118,지상식,소방차진입불가,126.8990787,37.51337183
현장대응단,소화전,20081118,지상식,소방차진입불가,126.8994697,37.51361958
현장대응단,소화전,20081118,지하식(일반),소방차진입불가,126.9021445,37.51391132
현장대응단,소화전,20090121,지하식(일반),소방차진입불가,126.8995768,37.50700522
현장대응단,소화전,20090121,지상식,주거지역,126.8985968,37.51031206
현장대응단,소화전,20081231,지상식,상가지역,126.900755,37.50804426
현장대응단,소화전,20081231,지상식,상가지역,126.8958802,37.5182397
현장대응단,소화전,20081231,지상식,주거지역,126.8964937,37.51746312
현장대응단,소화전,20081231,지하식(일반),상가지역,126.9027684,37.52106129
현장대응단,소화전,20090101,지상식,기타,126.901987,37.51796696
현장대응단,소화전,20090101,지하식(일반),기타,126.903456,37.51956295
현장대응단,소화전,20090116,지상식,공업지역,126.8899431,37.51428783
현장대응단,소화전,20090116,지상식,상가지역,126.8920683,37.51545191
현장대응단,소화전,20090121,지상식,상가지역,126.8868154,37.51610031
현장대응단,소화전,20090121,지상식,주거지역,126.8849849,37.51687754
현장대응단,소화전,20081231,지하식(일반),주거지역,126.8914728,37.51675466
현장대응단,소화전,20081231,지하식(일반),주거지역,126.893319,37.51713359
현장대응단,소화전,20081231,지상식,상가지역,126.9095271,37.50498194
현장대응단,소화전,20081231,지상식,주거지역,126.9054254,37.50491341
현장대응단,소화전,20081231,지상식,기타,126.9033567,37.50449213
현장대응단,소화전,20081231,지하식(일반),기타,126.902687,37.50655993
현장대응단,소화전,20081231,지상식,소방차진입불가,126.8931752,37.5139795
현장대응단,소화전,20081231,지상식,주거지역,126.8875055,37.5189712
현장대응단,소화전,20081231,지상식,상가지역,126.884795,37.51899427
현장대응단,소화전,20090101,지상식,상가지역,126.9084646,37.51887235
현장대응단,소화전,20090101,지하식(일반),상가지역,126.9053777,37.51947395
신길119안전센터,소화전,20081231,지하식(일반),상가지역,126.92308,37.51238411
당산119안전센터,소화전,20081231,지하식(일반),주거지역,126.887746,37.54426234
당산119안전센터,소화전,20081231,지하식(일반),주거지역,126.8910435,37.52429178
당산119안전센터,소화전,20081231,지하식(일반),주거지역,126.8901066,37.54247608
당산119안전센터,소화전,20081231,지상식,주거지역,126.8844551,37.52209338
당산119안전센터,소화전,20081231,지상식,주거지역,126.8876592,37.52155443
여의도119안전센터,소화전,20081230,지하식(일반),상가지역,126.921553,37.52960577
여의도119안전센터,소화전,20081230,지상식,소방차진입불가,126.9241424,37.52386402
여의도119안전센터,소화전,20081230,지상식,소방차진입불가,126.9264279,37.5241692
여의도119안전센터,소화전,20081230,지상식,소방차진입불가,126.9318,37.52020612
여의도119안전센터,소화전,20081230,지하식(일반),소방차진입불가,126.9275681,37.51901986
여의도119안전센터,소화전,20081230,지하식(일반),소방차진입불가,126.9285822,37.51921203
대림119안전센터,소화전,20081231,지상식,상가지역,126.9009364,37.49396215
대림119안전센터,소화전,20081231,지하식(일반),주거지역,126.9021786,37.49336744
대림119안전센터,소화전,20081231,지하식(일반),상가지역,126.9017566,37.49279549
대림119안전센터,소화전,20081231,지하식(일반),상가지역,126.9052274,37.49067285
대림119안전센터,소화전,20081231,지하식(일반),상가지역,126.8945411,37.50132224
대림119안전센터,소화전,20081231,지하식(일반),주거지역,126.8954109,37.50159242
대림119안전센터,소화전,20081231,지상식,상가지역,126.9124361,37.50218174
대림119안전센터,소화전,20081231,지하식(일반),주거지역,126.9099432,37.50061833
신길119안전센터,소화전,20081231,지하식(일반),주거지역,126.919557,37.51002077
신길119안전센터,소화전,20081231,지하식(일반),주거지역,126.9204938,37.51112333
대림119안전센터,소화전,20081231,지상식,상가지역,126.9100785,37.50039408
대림119안전센터,소화전,20081231,지하식(일반),주거지역,126.9107923,37.5007407
대림119안전센터,소화전,20081231,지하식(일반),주거지역,126.9026436,37.50154094
대림119안전센터,소화전,20081231,지하식(일반),주거지역,126.902182,37.50193853
대림119안전센터,소화전,20081231,지하식(일반),주거지역,126.8974503,37.49264262
대림119안전센터,소화전,20081231,지하식(일반),주거지역,126.8977551,37.48925834
대림119안전센터,소화전,20081231,지하식(일반),주거지역,126.8975928,37.48867399
당산119안전센터,소화전,20081231,지하식(일반),상가지역,126.9043608,37.53056393
신길119안전센터,소화전,20081230,지하식(일반),소방차진입불가,126.9242061,37.51379346
신길119안전센터,소화전,20081230,지하식(일반),소방차진입불가,126.9235764,37.51445566
신길119안전센터,소화전,20081230,지하식(일반),소방차진입불가,126.9218706,37.5152613
신길119안전센터,소화전,20081222,지상식,상가지역,126.9171904,37.50929022
신길119안전센터,소화전,20081222,지상식,상가지역,126.9171817,37.50868915
현장대응단,소화전,20081222,지상식,상가지역,126.9062117,37.53188267
당산119안전센터,소화전,20081231,지하식(일반),상가지역,126.9001933,37.53625994
당산119안전센터,소화전,20081231,지하식(일반),주거지역,126.903409,37.53476398
신길119안전센터,소화전,20081231,지하식(일반),주거지역,126.913529,37.51187276
신길119안전센터,소화전,20081231,지하식(일반),주거지역,126.9154191,37.51447388
신길119안전센터,소화전,20081231,지하식(일반),주거지역,126.9163427,37.51277741
신길119안전센터,소화전,20081231,지하식(일반),주거지역,126.9159785,37.51283761
신길119안전센터,소화전,20081226,지하식(일반),주거지역,126.9213586,37.50580888
당산119안전센터,소화전,20081231,지하식(일반),주거지역,126.894645,37.52758317
당산119안전센터,소화전,20081231,지하식(일반),상가지역,126.894824,37.52505845
당산119안전센터,소화전,20081231,지상식,상가지역,126.895522,37.52472308
당산119안전센터,소화전,20081231,지상식,상가지역,126.8973389,37.52089785
당산119안전센터,소화전,20081231,지상식,기타,126.8959709,37.52082259
당산119안전센터,소화전,20081231,지상식,기타,126.897776,37.52079975
신길119안전센터,소화전,20081231,지상식,주거지역,126.91147,37.50625095
신길119안전센터,소화전,20081231,지상식,주거지역,126.9114096,37.50592816
대림119안전센터,소화전,20091001,지하식(일반),주거지역,126.9026405,37.49292011
대림119안전센터,소화전,20091001,지하식(일반),주거지역,126.8978136,37.50487968
대림119안전센터,소화전,20091001,지하식(일반),주거지역,126.8980936,37.5046061
대림119안전센터,소화전,20091001,지상식,상가지역,126.9166997,37.4997877
대림119안전센터,소화전,20091001,지하식(일반),주거지역,126.9161875,37.49915537
대림119안전센터,소화전,20091001,지하식(일반),주거지역,126.9155629,37.49906599
현장대응단,소화전,20090221,지상식,기타,126.9105989,37.52307401
현장대응단,소화전,20090908,지하식(일반),기타,126.9156188,37.51777828
현장대응단,소화전,20090228,지상식,주거지역,126.8912497,37.5128159
현장대응단,소화전,20090222,지상식,기타,126.9029036,37.51847066
현장대응단,소화전,20090504,지상식,화재경계지역,126.9082703,37.51960138
당산119안전센터,소화전,20091005,지하식(일반),상가지역,126.9005247,37.53577989
당산119안전센터,소화전,20091005,지하식(일반),주거지역,126.8976079,37.5221958
당산119안전센터,소화전,20091005,지하식(일반),상가지역,126.9006579,37.53641692
당산119안전센터,소화전,20091005,지하식(일반),주거지역,126.8965752,37.52198334
현장대응단,소화전,20090301,지하식(일반),상가지역,126.9091668,37.51781386
당산119안전센터,소화전,20091005,지상식,주거지역,126.8856956,37.52252239
당산119안전센터,소화전,20091005,지상식,주거지역,126.8856956,37.52252239
당산119안전센터,소화전,20091005,지상식,주거지역,126.8856956,37.52252239
당산119안전센터,소화전,20091005,지하식(일반),상가지역,126.8909249,37.52102176
현장대응단,소화전,20090301,지하식(일반),소방차진입불가,126.8981109,37.51900227
현장대응단,소화전,20090303,지하식(일반),소방차진입곤란,126.891761,37.51461666
현장대응단,소화전,20090228,지하식(일반),상가지역,126.8868154,37.51610031
현장대응단,소화전,20090228,지상식,주거지역,126.8867208,37.51727377
현장대응단,소화전,20090219,지상식,소방차진입불가,126.884795,37.51899427
현장대응단,소화전,20090302,지하식(일반),주거지역,126.9079017,37.51111058
현장대응단,소화전,20090819,지하식(일반),주거지역,126.9004246,37.51131355
현장대응단,소화전,20090819,지상식,주거지역,126.897382,37.50785334
현장대응단,소화전,20090305,지하식(일반),소방차진입불가,126.9087587,37.5136937
당산119안전센터,소화전,20090909,지하식(일반),상가지역,126.8954361,37.53625663
당산119안전센터,소화전,20091005,지상식,주거지역,126.8944285,37.53440211
당산119안전센터,소화전,20090815,지하식(일반),주거지역,126.8875694,37.52741176
현장대응단,소화전,20090909,지하식(일반),상가지역,126.9043173,37.52246686
현장대응단,소화전,20090221,지상식,주거지역,126.9064894,37.52507051
신길119안전센터,소화전,20091005,지하식(일반),주거지역,126.9190881,37.51529105
신길119안전센터,소화전,20091005,지하식(일반),주거지역,126.9200913,37.51533904
신길119안전센터,소화전,20091005,지하식(일반),주거지역,126.9205374,37.51182948
신길119안전센터,소화전,20091005,지상식,상가지역,126.9228762,37.5081361
신길119안전센터,소화전,20091005,지하식(일반),상가지역,126.9221313,37.51242268
신길119안전센터,소화전,20091005,지하식(일반),소방차진입곤란,126.9170263,37.50955356
신길119안전센터,소화전,20091005,지하식(일반),주거지역,126.9157419,37.50983169
신길119안전센터,소화전,20091005,지상식,상가지역,126.9150398,37.5117943
신길119안전센터,소화전,20091005,지하식(일반),주거지역,126.9144344,37.50949882
신길119안전센터,소화전,20091005,지상식,상가지역,126.9107053,37.51046365
신길119안전센터,소화전,20091005,지상식,상가지역,126.9125719,37.50512632
신길119안전센터,소화전,20091005,지상식,소방차진입불가,126.9150038,37.50442315
당산119안전센터,소화전,20090817,지하식(일반),공업지역,126.8899202,37.54101737
대림119안전센터,소화전,20091001,지하식(일반),주거지역,126.9026253,37.48831829
대림119안전센터,소화전,20091001,지상식,상가지역,126.8965959,37.4925051
신길119안전센터,소화전,20091005,지상식,상가지역,126.9177251,37.51458129
현장대응단,소화전,20090219,지상식,상가지역,126.9102849,37.50501387
현장대응단,소화전,20090310,지상식,상가지역,126.9095271,37.50498194
현장대응단,소화전,20090218,지상식,주거지역,126.9035026,37.50408662
대림119안전센터,소화전,20090817,지하식(일반),상가지역,126.9045173,37.50249969
여의도119안전센터,소화전,20091005,지상식,소방차진입불가,126.9197642,37.5285349
여의도119안전센터,소화전,20091005,지상식,소방차진입불가,126.9202388,37.52791083
여의도119안전센터,소화전,20091005,지하식(일반),소방차진입불가,126.9342192,37.52505101
여의도119안전센터,소화전,20091005,지하식(일반),소방차진입불가,126.9241232,37.51893021
여의도119안전센터,소화전,20091005,지상식,소방차진입불가,126.9367944,37.52320482
여의도119안전센터,소화전,20091005,지하식(일반),소방차진입불가,126.9328532,37.52616298
여의도119안전센터,소화전,20091005,지하식(일반),소방차진입불가,126.9342192,37.52505101
여의도119안전센터,소화전,20091005,지상식,소방차진입불가,126.9280414,37.52291203
여의도119안전센터,소화전,20091005,지상식,소방차진입불가,126.927527,37.52036521
여의도119안전센터,소화전,20091005,지상식,소방차진입불가,126.9351413,37.52186242
여의도119안전센터,소화전,20091005,지상식,소방차진입불가,126.9302823,37.51942857
여의도119안전센터,소화전,20091005,지상식,소방차진입불가,126.9312982,37.52087248
대림119안전센터,소화전,20090817,지하식(일반),주거지역,126.8987376,37.49925649
대림119안전센터,소화전,20090813,지하식(일반),상가지역,126.8970795,37.49457189
대림119안전센터,소화전,20090813,지하식(일반),상가지역,126.8988359,37.4959342
현장대응단,소화전,20100705,지상식,상가지역,126.8989189,37.5111809
현장대응단,소화전,20110407,지상식,주거지역,126.8993619,37.51166097
현장대응단,소화전,20100705,지하식(일반),상가지역,126.8964561,37.5124545
대림119안전센터,소화전,20100705,지상식,상가지역,126.902618,37.49630057
대림119안전센터,소화전,20100705,지상식,상가지역,126.9015792,37.49562513
대림119안전센터,소화전,20100705,지상식,상가지역,126.8972252,37.49993066
대림119안전센터,소화전,20100705,지상식,상가지역,126.8953541,37.50325526
당산119안전센터,소화전,20100728,지상식,상가지역,126.8893618,37.52557289
당산119안전센터,소화전,20100728,지상식,상가지역,126.8879423,37.52576103
당산119안전센터,소화전,20100728,지상식,상가지역,126.8879423,37.52576103
당산119안전센터,소화전,20100728,지하식(일반),주거지역,126.8922032,37.54226484
현장대응단,소화전,20100705,지상식,기타,126.902458,37.50564612
현장대응단,소화전,20100705,지상식,상가지역,126.9100714,37.50457564
현장대응단,소화전,20100705,지상식,상가지역,126.9064098,37.50739222
현장대응단,소화전,20100705,지상식,공업지역,126.8890271,37.51928114
현장대응단,소화전,20100705,지상식,상가지역,126.898656,37.51394478
현장대응단,소화전,20100705,지상식,소방차진입불가,126.8964937,37.51746312
현장대응단,소화전,20100705,지상식,소방차진입불가,126.8964937,37.51746312
현장대응단,소화전,20100705,지상식,소방차진입불가,126.8964937,37.51746312
현장대응단,소화전,20100705,지하식(일반),상가지역,126.9001,37.50657904
현장대응단,소화전,20100705,지하식(일반),공업지역,126.885772,37.51559105
신길119안전센터,소화전,20100705,지상식,주거지역,126.9169991,37.50745348
신길119안전센터,소화전,20100705,지상식,주거지역,126.9167465,37.50683548
신길119안전센터,소화전,20100705,지상식,주거지역,126.9167465,37.50683548
신길119안전센터,소화전,20100705,지상식,상가지역,126.910669,37.51105504
신길119안전센터,소화전,20100705,지상식,상가지역,126.9104574,37.51245495
대림119안전센터,소화전,20100707,지상식,소방차진입불가,126.8993735,37.49415986
대림119안전센터,소화전,20100707,지상식,주거지역,126.9011255,37.49307625
대림119안전센터,소화전,20100707,지상식,주거지역,126.9078423,37.49961984
대림119안전센터,소화전,20100712,지하식(일반),소방차진입불가,126.8971258,37.49584929
대림119안전센터,소화전,20100712,지하식(일반),소방차진입불가,126.8970963,37.49726736
대림119안전센터,소화전,20100712,지하식(일반),소방차진입불가,126.8951011,37.49653624
당산119안전센터,소화전,20100512,지상식,주거지역,126.9045139,37.53419247
현장대응단,소화전,20100908,지상식,주거지역,126.8880055,37.51462361
당산119안전센터,소화전,20101008,지하식(일반),주거지역,126.8890001,37.5441919
여의도119안전센터,소화전,20101210,지상식,상가지역,126.9294188,37.51871302
당산119안전센터,소화전,20101129,지하식(일반),공업지역,126.8899969,37.54009752
당산119안전센터,소화전,20101129,지하식(일반),주거지역,126.8912982,37.54296634
신길119안전센터,소화전,20101127,지하식(일반),주거지역,126.9142597,37.51289854
신길119안전센터,소화전,20101126,지하식(일반),상가지역,126.9109138,37.51007178
신길119안전센터,소화전,20101126,지하식(일반),주거지역,126.9256461,37.51352831
신길119안전센터,소화전,20101126,지하식(일반),상가지역,126.9220126,37.51156926
신길119안전센터,소화전,20101126,지하식(일반),주거지역,126.9198998,37.51060981
신길119안전센터,소화전,20101126,지하식(일반),주거지역,126.9137045,37.50639163
신길119안전센터,소화전,20101126,지상식,주거지역,126.9177251,37.51458129
신길119안전센터,소화전,20101126,지하식(일반),주거지역,126.9214246,37.50796269
신길119안전센터,소화전,20101126,지하식(일반),주거지역,126.9249469,37.51366843
당산119안전센터,소화전,20101126,지하식(일반),기타,126.8979259,37.52280209
당산119안전센터,소화전,20101126,지하식(일반),기타,126.9011272,37.52180686
당산119안전센터,소화전,20101222,지상식,상가지역,126.9020539,37.5257952
당산119안전센터,소화전,20101222,지상식,주거지역,126.901423,37.52449264
대림119안전센터,소화전,20180126,지하식(일반),주거지역,126.9169015,37.49866969
대림119안전센터,소화전,20101124,지하식(일반),주거지역,126.9024905,37.49582888
여의도119안전센터,소화전,20101129,지하식(일반),상가지역,126.9270048,37.51747195
여의도119안전센터,소화전,20101129,지상식,상가지역,126.9206805,37.52033261
여의도119안전센터,소화전,20101129,지하식(일반),상가지역,126.9336583,37.51843184
여의도119안전센터,소화전,20101129,지하식(일반),상가지역,126.9332915,37.51896944
여의도119안전센터,소화전,20101129,지하식(일반),상가지역,126.9319433,37.51889795
대림119안전센터,소화전,20101127,지하식(일반),주거지역,126.9076066,37.4999815
대림119안전센터,소화전,20101127,지상식,상가지역,126.9084954,37.49986064
대림119안전센터,소화전,20101124,지하식(일반),주거지역,126.9027032,37.49706488
대림119안전센터,소화전,20101224,지하식(일반),주거지역,126.9020518,37.49793967
여의도119안전센터,소화전,20101130,지상식,상가지역,126.9228727,37.52407935
여의도119안전센터,소화전,20101130,지하식(일반),소방차진입불가,126.9342192,37.52505101
여의도119안전센터,소화전,20101130,지하식(일반),소방차진입불가,126.9357531,37.5239802
여의도119안전센터,소화전,20101130,지상식,소방차진입불가,126.9389853,37.52156705
여의도119안전센터,소화전,20101130,지하식(일반),상가지역,126.9337309,37.52273255
여의도119안전센터,소화전,20101130,지하식(일반),주거지역,126.9351413,37.52186242
당산119안전센터,소화전,20101126,지상식,상가지역,126.9003635,37.53066658
당산119안전센터,소화전,20101127,지하식(일반),상가지역,126.9026643,37.53577186
당산119안전센터,소화전,20101127,지하식(일반),소방차진입불가,126.9045196,37.53469505
현장대응단,소화전,20101020,지상식,기타,126.9112389,37.51770884
현장대응단,소화전,20101024,지하식(일반),기타,126.9017012,37.52154866
현장대응단,소화전,20101024,지상식,소방차진입불가,126.9051452,37.52078491
현장대응단,소화전,20101020,지상식,기타,126.9092831,37.51698295
현장대응단,소화전,20101027,지상식,기타,126.9069431,37.52488049
현장대응단,소화전,20101028,지상식,상가지역,126.9090038,37.51887836
현장대응단,소화전,20101114,지하식(일반),주거지역,126.9069164,37.51187071
현장대응단,소화전,20101114,지하식(일반),주거지역,126.9052917,37.51033257
현장대응단,소화전,20111230,지상식,소방차진입불가,126.89826,37.51294802
대림119안전센터,소화전,20111230,지하식(일반),주거지역,126.9028882,37.49393385
당산119안전센터,소화전,20111230,지상식,상가지역,126.8949068,37.53760974
당산119안전센터,소화전,20111230,지하식(일반),주거지역,126.8976483,37.53825681
대림119안전센터,소화전,20111230,지하식(일반),주거지역,126.9044601,37.49124248
당산119안전센터,소화전,20111230,지상식,상가지역,126.8929414,37.52832289
당산119안전센터,소화전,20111230,지상식,기타,126.8997697,37.52100473
당산119안전센터,소화전,20111230,지상식,기타,126.8985567,37.52119921
당산119안전센터,소화전,20111230,지하식(일반),주거지역,126.8932021,37.52651797
대림119안전센터,소화전,20170908,지하식(일반),주거지역,126.901894,37.49669615
대림119안전센터,소화전,20240426,지상식,주거지역,126.8998568,37.48914013
대림119안전센터,소화전,20111230,지상식,주거지역,126.9035334,37.4902598
대림119안전센터,소화전,20111230,지상식,주거지역,126.8984344,37.48829827
대림119안전센터,소화전,20111230,지하식(일반),주거지역,126.904558,37.48791522
대림119안전센터,소화전,20111230,지상식,기타,126.9034932,37.48662231
대림119안전센터,소화전,20111230,지하식(일반),주거지역,126.8947861,37.49533294
대림119안전센터,소화전,20111230,지하식(일반),주거지역,126.8996223,37.49613922
대림119안전센터,소화전,20111230,지상식,상가지역,126.8975271,37.49944943
대림119안전센터,소화전,20111230,지상식,상가지역,126.9098569,37.49403623
현장대응단,소화전,20111230,지상식,상가지역,126.9102274,37.51701737
현장대응단,소화전,20111230,지상식,상가지역,126.9122298,37.51995858
당산119안전센터,소화전,20111230,지상식,상가지역,126.8922899,37.52494327
당산119안전센터,소화전,20111230,지하식(일반),상가지역,126.8973837,37.5274179
현장대응단,소화전,20111230,지상식,상가지역,126.8915838,37.5157178
현장대응단,소화전,20111230,지하식(일반),공업지역,126.8829002,37.51692649
당산119안전센터,소화전,20111231,지상식,상가지역,126.890666,37.52190459
당산119안전센터,소화전,20111231,지상식,상가지역,126.8910569,37.52144931
당산119안전센터,소화전,20111231,지상식,주거지역,126.8901406,37.52432167
당산119안전센터,소화전,20111231,지하식(일반),주거지역,126.8899813,37.52701993
당산119안전센터,소화전,20111231,지상식,상가지역,126.8964717,37.53682932
대림119안전센터,소화전,20111230,지상식,상가지역,126.9080623,37.5003946
대림119안전센터,소화전,20111230,지상식,주거지역,126.909739,37.49810094
대림119안전센터,소화전,20111230,지하식(일반),주거지역,126.9089911,37.49626727
현장대응단,소화전,20111230,지상식,주거지역,126.8971436,37.51378372
현장대응단,소화전,20111230,지상식,주거지역,126.8947631,37.51792146
현장대응단,소화전,20111230,지상식,주거지역,126.8875055,37.5189712
현장대응단,소화전,20111230,지하식(일반),상가지역,126.9067499,37.51674194
현장대응단,소화전,20111230,지하식(일반),공업지역,126.9036673,37.51563979
현장대응단,소화전,20111230,지하식(일반),기타,126.9067782,37.50640637
현장대응단,소화전,20120117,지하식(일반),주거지역,126.9087374,37.50768165
현장대응단,소화전,20120117,지상식,상가지역,126.9099943,37.50562634
현장대응단,소화전,20120117,지상식,시장지역,126.9096066,37.5061325
현장대응단,소화전,20120117,지하식(일반),주거지역,126.8980999,37.50879137
현장대응단,소화전,20131231,지하식(일반),주거지역,126.9146045,37.51676248
현장대응단,소화전,20111230,지하식(일반),주거지역,126.904376,37.50900006
당산119안전센터,소화전,20111230,지상식,주거지역,126.8926057,37.52500699
신길119안전센터,소화전,20111230,지하식(일반),주거지역,126.9214984,37.51408209
당산119안전센터,소화전,20191105,지하식(일반),소방차진입곤란,126.9095145,37.52758513
신길119안전센터,소화전,20111230,지하식(일반),주거지역,126.915841,37.51272975
신길119안전센터,소화전,20111230,지하식(일반),주거지역,126.9146049,37.51468575
신길119안전센터,소화전,20111230,지상식,주거지역,126.9148199,37.51432695
신길119안전센터,소화전,20111230,지하식(일반),주거지역,126.9131638,37.50918047
신길119안전센터,소화전,20111230,지하식(일반),주거지역,126.9127783,37.50825549
신길119안전센터,소화전,20111230,지하식(일반),주거지역,126.9133201,37.50830535
신길119안전센터,소화전,20111230,지하식(일반),주거지역,126.9139503,37.50613439
신길119안전센터,소화전,20111230,지상식,주거지역,126.9157937,37.5027501
신길119안전센터,소화전,20111230,지하식(일반),주거지역,126.9229811,37.51043319
신길119안전센터,소화전,20111230,지하식(일반),주거지역,126.9248085,37.51239198
신길119안전센터,소화전,20111230,지하식(일반),소방차진입불가,126.917796,37.51738121
신길119안전센터,소화전,20111230,지상식,주거지역,126.9214242,37.51080085
신길119안전센터,소화전,20111230,지상식,주거지역,126.9126699,37.51276322
여의도119안전센터,소화전,20120101,지상식,소방차진입불가,126.9181384,37.52912655
여의도119안전센터,소화전,20120101,지상식,소방차진입불가,126.9232706,37.52432676
여의도119안전센터,소화전,20120101,지상식,소방차진입불가,126.9396296,37.51859533
현장대응단,소화전,20121231,지상식,상가지역,126.9000769,37.5177939
현장대응단,소화전,20121231,지상식,상가지역,126.9000769,37.5177939
현장대응단,소화전,20131231,지상식,상가지역,126.9000769,37.5177939
현장대응단,소화전,20131231,지하식(일반),주거지역,126.9028455,37.50801753
현장대응단,소화전,20121231,지하식(일반),주거지역,126.9056604,37.51098709
현장대응단,소화전,20121231,지하식(일반),시장지역,126.9077757,37.52066625
현장대응단,소화전,20121231,지하식(일반),시장지역,126.9071137,37.52100163
현장대응단,소화전,20121231,지상식,상가지역,126.8995233,37.51710975
현장대응단,소화전,20121231,지하식(일반),기타,126.9087819,37.52178103
현장대응단,소화전,20121231,지상식,주거지역,126.9070077,37.51074407
현장대응단,소화전,20131001,지하식(일반),상가지역,126.9078875,37.52454254
현장대응단,소화전,20131001,지하식(일반),주거지역,126.9089115,37.52412888
여의도119안전센터,소화전,20121231,지상식,상가지역,126.9292937,37.52044215
당산119안전센터,소화전,20121231,지하식(일반),주거지역,126.8914968,37.52392153
당산119안전센터,소화전,20121231,지상식,주거지역,126.8987743,37.53633216
당산119안전센터,소화전,20121231,지상식,상가지역,126.8919852,37.52130916
당산119안전센터,소화전,20121231,지상식,상가지역,126.894863,37.52402305
당산119안전센터,소화전,20121231,지상식,상가지역,126.8952868,37.52205753
당산119안전센터,소화전,20121231,지상식,상가지역,126.8946483,37.5217991
당산119안전센터,소화전,20121231,지상식,상가지역,126.9050195,37.53209589
대림119안전센터,소화전,20121231,지하식(일반),주거지역,126.8999649,37.4985606
대림119안전센터,소화전,20121231,지하식(일반),주거지역,126.8994837,37.49913756
대림119안전센터,소화전,20121231,지하식(일반),주거지역,126.8987639,37.50015995
대림119안전센터,소화전,20121231,지상식,주거지역,126.9041439,37.49345653
대림119안전센터,소화전,20121231,지하식(일반),상가지역,126.9038173,37.48849199
대림119안전센터,소화전,20121231,지하식(일반),주거지역,126.9037083,37.48925866
대림119안전센터,소화전,20121231,지하식(일반),주거지역,126.898802,37.48790449
대림119안전센터,소화전,20121231,지하식(일반),주거지역,126.918031,37.49829404
대림119안전센터,소화전,20121231,지상식,상가지역,126.9048956,37.49853765
신길119안전센터,소화전,20121231,지하식(일반),주거지역,126.9140137,37.51502113
신길119안전센터,소화전,20121231,지하식(일반),주거지역,126.9161073,37.51613267
신길119안전센터,소화전,20121231,지하식(일반),주거지역,126.9157686,37.51410535
신길119안전센터,소화전,20121231,지하식(일반),상가지역,126.918043,37.5121761
신길119안전센터,소화전,20121231,지하식(일반),주거지역,126.918412,37.51273831
신길119안전센터,소화전,20121231,지하식(일반),주거지역,126.9197193,37.51103343
신길119안전센터,소화전,20121231,지하식(일반),주거지역,126.9202722,37.51020118
신길119안전센터,소화전,20121231,지하식(일반),주거지역,126.9218609,37.50763303
신길119안전센터,소화전,20121231,지하식(일반),주거지역,126.9134283,37.50703114
신길119안전센터,소화전,20121231,지하식(일반),주거지역,126.9129997,37.50789408
신길119안전센터,소화전,20121231,지하식(일반),주거지역,126.9131855,37.50852618
신길119안전센터,소화전,20121231,지하식(일반),주거지역,126.9127835,37.50855165
현장대응단,소화전,20131231,지하식(일반),주거지역,126.9093108,37.50726772
현장대응단,소화전,20131231,지하식(일반),주거지역,126.9072786,37.5101617
현장대응단,소화전,20131231,지하식(일반),기타,126.9034622,37.50528105
현장대응단,소화전,20131231,지하식(일반),주거지역,126.9058242,37.52428215
현장대응단,소화전,20131231,지하식(일반),주거지역,126.9092716,37.50784613
현장대응단,소화전,20131231,지하식(일반),공업지역,126.8925163,37.51044093
여의도119안전센터,소화전,20131231,지상식,소방차진입불가,126.9214217,37.52308297
여의도119안전센터,소화전,20131231,지상식,소방차진입불가,126.9218534,37.52268285
당산119안전센터,소화전,20131231,지하식(일반),주거지역,126.8899813,37.52701993
당산119안전센터,소화전,20131231,지하식(일반),주거지역,126.8983415,37.53736299
당산119안전센터,소화전,20131231,지하식(일반),주거지역,126.8987672,37.52819981
당산119안전센터,소화전,20131231,지하식(일반),주거지역,126.8998172,37.52868482
당산119안전센터,소화전,20131231,지하식(일반),주거지역,126.9000029,37.52870047
대림119안전센터,소화전,20131231,지하식(일반),주거지역,126.8978059,37.49611343
대림119안전센터,소화전,20131231,지하식(일반),주거지역,126.8984822,37.50272514
대림119안전센터,소화전,20131231,지하식(일반),주거지역,126.9067226,37.49927919
대림119안전센터,소화전,20131231,지하식(일반),주거지역,126.8968316,37.50562639
대림119안전센터,소화전,20131231,지하식(일반),주거지역,126.9063932,37.49792544
대림119안전센터,소화전,20131231,지하식(일반),주거지역,126.9070199,37.49785124
신길119안전센터,소화전,20131231,지하식(일반),주거지역,126.9212907,37.50913976
신길119안전센터,소화전,20131231,지하식(일반),주거지역,126.9219323,37.50893296
신길119안전센터,소화전,20140115,지하식(일반),주거지역,126.9132882,37.51436548
신길119안전센터,소화전,20140115,지하식(일반),주거지역,126.9150938,37.51424317
신길119안전센터,소화전,20131231,지하식(일반),주거지역,126.9222553,37.50974579
현장대응단,소화전,20131231,지하식(일반),주거지역,126.9078153,37.51013518
현장대응단,소화전,20131231,지하식(일반),주거지역,126.9052892,37.50906648
현장대응단,소화전,20131231,지하식(일반),주거지역,126.9020423,37.50794622
현장대응단,소화전,20131231,지하식(일반),공업지역,126.8963749,37.51178201
현장대응단,소화전,20131231,지하식(일반),소방차진입불가,126.8970393,37.51275549
현장대응단,소화전,20131231,지하식(일반),공업지역,126.8942786,37.51279793
현장대응단,소화전,20131231,지하식(일반),주거지역,126.8889338,37.51440492
현장대응단,소화전,20131231,지하식(일반),소방차진입곤란,126.8894681,37.51524695
