plot_lctn,sgg_cd,emd_cd,plot_gbn,bun,ji,bd_rgst_pk,dstrct_gbn_cd,dstrct_gbn_nm,dstrct_cd,dstrct_nm,etc_dstrct_nm,crtn_day
서울특별시 영등포구 신길동 4902-12번지,11560,13200,0,4902,12,11560-28883,2,용도지구코드,,,"도시설계,제4종미관지구",20170511
서울특별시 영등포구 신길동 4902-13번지,11560,13200,0,4902,13,11560-28884,1,용도지역코드,1130,근린상업지역,근린상업지역,20170419
서울특별시 영등포구 신길동 4902-13번지,11560,13200,0,4902,13,11560-28884,2,용도지구코드,,,도시설계지구,20170419
서울특별시 영등포구 신길동 4902-14번지,11560,13200,0,4902,14,11560-28885,2,용도지구코드,,,"도시설계,재4종미관지구",20170221
서울특별시 영등포구 신길동 4902-14번지,11560,13200,0,4902,14,11560-28885,1,용도지역코드,1130,근린상업지역,근린상업지역,20170221
서울특별시 영등포구 신길동 4902-15번지,11560,13200,0,4902,15,11560-28886,1,용도지역코드,1130,근린상업지역,근린상업지역,20220816
서울특별시 영등포구 신길동 4902-15번지,11560,13200,0,4902,15,11560-28886,2,용도지구코드,,,도시설계지구,20220816
서울특별시 영등포구 신길동 4902-16번지,11560,13200,0,4902,16,11560-28887,2,용도지구코드,,,도시설계지구,20170209
서울특별시 영등포구 신길동 4902-16번지,11560,13200,0,4902,16,11560-28887,1,용도지역코드,1130,근린상업지역,근린상업지역,20170209
서울특별시 영등포구 신길동 4902-1번지,11560,13200,0,4902,1,11560-28876,1,용도지역코드,1130,근린상업지역,근린상업지역,20170524
서울특별시 영등포구 신길동 4902-1번지,11560,13200,0,4902,1,11560-28876,2,용도지구코드,,,도시설계지구,20170524
서울특별시 영등포구 신길동 4902-3번지,11560,13200,0,4902,3,11560-28877,1,용도지역코드,1130,근린상업지역,근린상업지역,20220331
서울특별시 영등포구 신길동 4902-3번지,11560,13200,0,4902,3,11560-28877,2,용도지구코드,,,도시설계지구,20220331
서울특별시 영등포구 신길동 4902-4번지,11560,13200,0,4902,4,11560-28878,2,용도지구코드,,,도시설계지구,20230807
서울특별시 영등포구 신길동 4902-4번지,11560,13200,0,4902,4,11560-28878,1,용도지역코드,1130,근린상업지역,근린상업지역,20230807
서울특별시 영등포구 신길동 4902-6번지,11560,13200,0,4902,6,11560-28879,1,용도지역코드,1130,근린상업지역,근린상업지역,20230626
서울특별시 영등포구 신길동 4902-6번지,11560,13200,0,4902,6,11560-28879,3,용도구역코드,300,지구단위계획구역,지구단위계획구역,20230626
서울특별시 영등포구 신길동 4902-8번지,11560,13200,0,4902,8,11560-28880,1,용도지역코드,UQA230,근린상업지역,근린상업지역,20200128
서울특별시 영등포구 신길동 4902-8번지,11560,13200,0,4902,8,11560-28880,2,용도지구코드,,,도시설계지구,20200128
서울특별시 영등포구 신길동 4902번지,11560,13200,0,4902,0,11560-28875,1,용도지역코드,1020,일반주거지역,일반주거,20170707
서울특별시 영등포구 신길동 4902번지,11560,13200,0,4902,0,11560-28875,2,용도지구코드,,,4종미관,20170707
서울특별시 영등포구 신길동 4902번지,11560,13200,0,4902,0,11560-28875,2,용도지구코드,,,주차장장비,20170707
서울특별시 영등포구 신길동 4903-10번지,11560,13200,0,4903,10,11560-28895,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4903-11번지,11560,13200,0,4903,11,11560-28896,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4903-12번지,11560,13200,0,4903,12,11560-28897,1,용도지역코드,1020,일반주거지역,일반주거지역,20170511
서울특별시 영등포구 신길동 4903-15번지,11560,13200,0,4903,15,11560-28898,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4903-16번지,11560,13200,0,4903,16,11560-28899,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4903-17번지,11560,13200,0,4903,17,11560-28900,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4903-18번지,11560,13200,0,4903,18,11560-28902,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4903-18번지,11560,13200,0,4903,18,11560-28901,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4903-1번지,11560,13200,0,4903,1,11560-28889,1,용도지역코드,1020,일반주거지역,일반주거지역,20221109
서울특별시 영등포구 신길동 4903-20번지,11560,13200,0,4903,20,11560-28904,1,용도지역코드,1020,일반주거지역,일반주거,20171118
서울특별시 영등포구 신길동 4903-20번지,11560,13200,0,4903,20,11560-28903,1,용도지역코드,1020,일반주거지역,일반주거,20200608
서울특별시 영등포구 신길동 4903-20번지,11560,13200,0,4903,20,11560-28905,1,용도지역코드,1020,일반주거지역,일반주거,20171118
서울특별시 영등포구 신길동 4903-20번지,11560,13200,0,4903,20,11560-100228723,1,용도지역코드,1020,일반주거지역,일반주거,20200427
서울특별시 영등포구 신길동 4903-2번지,11560,13200,0,4903,2,11560-28890,1,용도지역코드,1020,일반주거지역,일반주거지역,20180814
서울특별시 영등포구 신길동 4903-3번지,11560,13200,0,4903,3,11560-28891,1,용도지역코드,1020,일반주거지역,일반주거지역,20200922
서울특별시 영등포구 신길동 4903-4번지,11560,13200,0,4903,4,11560-28892,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4903-5번지,11560,13200,0,4903,5,11560-28893,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4903-8번지,11560,13200,0,4903,8,11560-100268368,1,용도지역코드,UQA122,제2종일반주거지역,제2종일반주거지역,20210308
서울특별시 영등포구 신길동 4903번지,11560,13200,0,4903,0,11560-28888,1,용도지역코드,1020,일반주거지역,일반주거지역,20170511
서울특별시 영등포구 신길동 4904-1번지,11560,13200,0,4904,1,11560-28907,1,용도지역코드,1020,일반주거지역,일반주거지역,20190528
서울특별시 영등포구 신길동 4904-3번지,11560,13200,0,4904,3,11560-28909,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4904-4번지,11560,13200,0,4904,4,11560-28910,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4904-5번지,11560,13200,0,4904,5,11560-28911,1,용도지역코드,1020,일반주거지역,일반주거지역,20170627
서울특별시 영등포구 신길동 4904번지,11560,13200,0,4904,0,11560-28906,1,용도지역코드,1020,일반주거지역,일반주거지역,20210817
서울특별시 영등포구 신길동 4905-12번지,11560,13200,0,4905,12,11560-28923,1,용도지역코드,1020,일반주거지역,일반주거지역,20170511
서울특별시 영등포구 신길동 4905-13번지,11560,13200,0,4905,13,11560-28924,1,용도지역코드,1020,일반주거지역,일반주거지역,20210323
서울특별시 영등포구 신길동 4905-14번지,11560,13200,0,4905,14,11560-28925,1,용도지역코드,1022,제2종일반주거지역,제2종일반주거지역,20170728
서울특별시 영등포구 신길동 4905-16번지,11560,13200,0,4905,16,11560-28926,1,용도지역코드,1020,일반주거지역,일반주거지역,20210209
서울특별시 영등포구 신길동 4905-17번지,11560,13200,0,4905,17,11560-28927,1,용도지역코드,1022,제2종일반주거지역,제2종일반주거지역,20170728
서울특별시 영등포구 신길동 4905-1번지,11560,13200,0,4905,1,11560-28913,1,용도지역코드,1020,일반주거지역,일반주거지역,20211122
서울특별시 영등포구 신길동 4905-2번지,11560,13200,0,4905,2,11560-28914,1,용도지역코드,1020,일반주거지역,일반주거지역,20220118
서울특별시 영등포구 신길동 4905-3번지,11560,13200,0,4905,3,11560-28915,1,용도지역코드,1020,일반주거지역,일반주거지역,20200512
서울특별시 영등포구 신길동 4905-5번지,11560,13200,0,4905,5,11560-28916,1,용도지역코드,1020,일반주거지역,일반주거지역,20210323
서울특별시 영등포구 신길동 4905-6번지,11560,13200,0,4905,6,11560-28918,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4905-7번지,11560,13200,0,4905,7,11560-28919,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4905-8번지,11560,13200,0,4905,8,11560-28920,1,용도지역코드,1020,일반주거지역,일반주거지역,20170518
서울특별시 영등포구 신길동 4905-8번지,11560,13200,0,4905,8,11560-28921,1,용도지역코드,1020,일반주거지역,일반주거지역,20170518
서울특별시 영등포구 신길동 4905-9번지,11560,13200,0,4905,9,11560-28922,1,용도지역코드,1020,일반주거지역,일반주거지역,20200721
서울특별시 영등포구 신길동 4905번지,11560,13200,0,4905,0,11560-28912,1,용도지역코드,1020,일반주거지역,일반주거지역,20210308
서울특별시 영등포구 신길동 4906-10번지,11560,13200,0,4906,10,11560-28932,1,용도지역코드,1020,일반주거지역,일반주거지역,20240104
서울특별시 영등포구 신길동 4906-11번지,11560,13200,0,4906,11,11560-28933,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4906-12번지,11560,13200,0,4906,12,11560-28934,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4906-13번지,11560,13200,0,4906,13,11560-28935,1,용도지역코드,1020,일반주거지역,일반주거지역,20170315
서울특별시 영등포구 신길동 4906-15번지,11560,13200,0,4906,15,11560-28936,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4906-1번지,11560,13200,0,4906,1,11560-28929,1,용도지역코드,1020,일반주거지역,일반주거지역,20220819
서울특별시 영등포구 신길동 4906-8번지,11560,13200,0,4906,8,11560-28930,1,용도지역코드,1020,일반주거지역,일반주거지역,20170727
서울특별시 영등포구 신길동 4906-9번지,11560,13200,0,4906,9,11560-28931,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4906번지,11560,13200,0,4906,0,11560-28928,1,용도지역코드,1020,일반주거지역,일반주거지역,20190129
서울특별시 영등포구 신길동 4907-2번지,11560,13200,0,4907,2,11560-28938,1,용도지역코드,1020,일반주거지역,일반주거지역,20170526
서울특별시 영등포구 신길동 4907-4번지,11560,13200,0,4907,4,11560-28939,1,용도지역코드,1020,일반주거지역,일반주거지역,20211122
서울특별시 영등포구 신길동 4907-5번지,11560,13200,0,4907,5,11560-28940,1,용도지역코드,1020,일반주거지역,일반주거지역,20220809
서울특별시 영등포구 신길동 4907-6번지,11560,13200,0,4907,6,11560-28941,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4907-9번지,11560,13200,0,4907,9,11560-28942,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4907번지,11560,13200,0,4907,0,11560-28937,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4908-1번지,11560,13200,0,4908,1,11560-28944,1,용도지역코드,1020,일반주거지역,일반주거지역,20210215
서울특별시 영등포구 신길동 4908-2번지,11560,13200,0,4908,2,11560-28945,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4908-3번지,11560,13200,0,4908,3,11560-28946,1,용도지역코드,1020,일반주거지역,일반주거지역,20200604
서울특별시 영등포구 신길동 4908-6번지,11560,13200,0,4908,6,11560-28947,1,용도지역코드,1020,일반주거지역,일반주거지역,20201104
서울특별시 영등포구 신길동 4908번지,11560,13200,0,4908,0,11560-28943,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4909-1번지,11560,13200,0,4909,1,11560-28949,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4909-3번지,11560,13200,0,4909,3,11560-28950,1,용도지역코드,1020,일반주거지역,일반주거지역,20200213
서울특별시 영등포구 신길동 4909-4번지,11560,13200,0,4909,4,11560-100236868,1,용도지역코드,UQA122,제2종일반주거지역,제2종일반주거지역,20200427
서울특별시 영등포구 신길동 4909-5번지,11560,13200,0,4909,5,11560-28952,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4909-7번지,11560,13200,0,4909,7,11560-28953,1,용도지역코드,1020,일반주거지역,일반주거,20220824
서울특별시 영등포구 신길동 4909-7번지,11560,13200,0,4909,7,11560-28953,2,용도지구코드,,,주차장정비,20220824
서울특별시 영등포구 신길동 4909번지,11560,13200,0,4909,0,11560-28948,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 490번지,11560,13200,0,490,0,11560-25947,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4910-10번지,11560,13200,0,4910,10,11560-28965,1,용도지역코드,1020,일반주거지역,일반주거지역,20170720
서울특별시 영등포구 신길동 4910-1번지,11560,13200,0,4910,1,11560-28956,1,용도지역코드,1020,일반주거지역,일반주거지역,20181211
서울특별시 영등포구 신길동 4910-2번지,11560,13200,0,4910,2,11560-28957,1,용도지역코드,1020,일반주거지역,일반주거지역,20170328
서울특별시 영등포구 신길동 4910-3번지,11560,13200,0,4910,3,11560-28958,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4910-4번지,11560,13200,0,4910,4,11560-28959,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4910-5번지,11560,13200,0,4910,5,11560-28960,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4910-6번지,11560,13200,0,4910,6,11560-28961,1,용도지역코드,1020,일반주거지역,일반주거지역,20181211
서울특별시 영등포구 신길동 4910-7번지,11560,13200,0,4910,7,11560-28962,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4910-8번지,11560,13200,0,4910,8,11560-28963,1,용도지역코드,1020,일반주거지역,일반주거지역,20170608
서울특별시 영등포구 신길동 4910-9번지,11560,13200,0,4910,9,11560-28964,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4910번지,11560,13200,0,4910,0,11560-28955,1,용도지역코드,1020,일반주거지역,일반주거지역,20181211
서울특별시 영등포구 신길동 4910번지,11560,13200,0,4910,0,11560-28954,1,용도지역코드,1020,일반주거지역,일반주거지역,20181211
서울특별시 영등포구 신길동 4911-1번지,11560,13200,0,4911,1,11560-28967,1,용도지역코드,1020,일반주거지역,일반주거지역,20200512
서울특별시 영등포구 신길동 4911-2번지,11560,13200,0,4911,2,11560-28968,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4911-2번지,11560,13200,0,4911,2,11560-28969,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4911-3번지,11560,13200,0,4911,3,11560-29753,1,용도지역코드,1020,일반주거지역,일반주거지역,20191031
서울특별시 영등포구 신길동 4911-3번지,11560,13200,0,4911,3,11560-28970,1,용도지역코드,1020,일반주거지역,일반주거지역,20200611
서울특별시 영등포구 신길동 4911-4번지,11560,13200,0,4911,4,11560-28971,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4911-5번지,11560,13200,0,4911,5,11560-28972,1,용도지역코드,1020,일반주거지역,일반주거지역,20230915
서울특별시 영등포구 신길동 4911번지,11560,13200,0,4911,0,11560-28966,1,용도지역코드,1020,일반주거지역,일반주거지역,20220223
서울특별시 영등포구 신길동 4912-11번지,11560,13200,0,4912,11,11560-28979,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4912-12번지,11560,13200,0,4912,12,11560-28980,1,용도지역코드,1020,일반주거지역,일반주거지역,20230628
서울특별시 영등포구 신길동 4912-1번지,11560,13200,0,4912,1,11560-28975,1,용도지역코드,1020,일반주거지역,일반주거지역,20231207
서울특별시 영등포구 신길동 4912-2번지,11560,13200,0,4912,2,11560-28976,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4912-3번지,11560,13200,0,4912,3,11560-28977,1,용도지역코드,1020,일반주거지역,일반주거지역,20170530
서울특별시 영등포구 신길동 4912-6번지,11560,13200,0,4912,6,11560-28978,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4912번지,11560,13200,0,4912,0,11560-28974,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4913-1번지,11560,13200,0,4913,1,11560-28981,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4913-4번지,11560,13200,0,4913,4,11560-28982,1,용도지역코드,1020,일반주거지역,일반주거지역,20170308
서울특별시 영등포구 신길동 4913-7번지,11560,13200,0,4913,7,11560-28983,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4914-10번지,11560,13200,0,4914,10,11560-28993,1,용도지역코드,1020,일반주거지역,일반주거지역,20170613
서울특별시 영등포구 신길동 4914-12번지,11560,13200,0,4914,12,11560-28994,1,용도지역코드,1020,일반주거지역,일반주거지역,20191202
서울특별시 영등포구 신길동 4914-13번지,11560,13200,0,4914,13,11560-28996,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4914-14번지,11560,13200,0,4914,14,11560-28997,1,용도지역코드,1020,일반주거지역,일반주거지역,20170215
서울특별시 영등포구 신길동 4914-15번지,11560,13200,0,4914,15,11560-28998,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4914-19번지,11560,13200,0,4914,19,11560-28995,1,용도지역코드,1020,일반주거지역,일반주거지역,20230925
서울특별시 영등포구 신길동 4914-1번지,11560,13200,0,4914,1,11560-28984,1,용도지역코드,1020,일반주거지역,일반주거지역,20190112
서울특별시 영등포구 신길동 4914-2번지,11560,13200,0,4914,2,11560-28986,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4914-4번지,11560,13200,0,4914,4,11560-28988,1,용도지역코드,1020,일반주거지역,일반주거지역,20191231
서울특별시 영등포구 신길동 4914-5번지,11560,13200,0,4914,5,11560-28989,1,용도지역코드,1020,일반주거지역,일반주거지역,20170526
서울특별시 영등포구 신길동 4914-6번지,11560,13200,0,4914,6,11560-28990,1,용도지역코드,1020,일반주거지역,일반주거지역,20200618
서울특별시 영등포구 신길동 4914-7번지,11560,13200,0,4914,7,11560-28991,1,용도지역코드,1020,일반주거지역,일반주거지역,20210323
서울특별시 영등포구 신길동 4914-8번지,11560,13200,0,4914,8,11560-28992,1,용도지역코드,1020,일반주거지역,일반주거지역,20200324
서울특별시 영등포구 신길동 4914-9번지,11560,13200,0,4914,9,11560-29765,1,용도지역코드,1022,제2종일반주거지역,제2종일반주거지역,20190530
서울특별시 영등포구 신길동 4915-10번지,11560,13200,0,4915,10,11560-29006,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4915-1번지,11560,13200,0,4915,1,11560-28999,1,용도지역코드,1020,일반주거지역,일반주거지역,20170304
서울특별시 영등포구 신길동 4915-2번지,11560,13200,0,4915,2,11560-29000,1,용도지역코드,1020,일반주거지역,일반주거지역,20220829
서울특별시 영등포구 신길동 4915-3번지,11560,13200,0,4915,3,11560-29001,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4915-7번지,11560,13200,0,4915,7,11560-29002,1,용도지역코드,1020,일반주거지역,일반주거지역,20200623
서울특별시 영등포구 신길동 4915-8번지,11560,13200,0,4915,8,11560-29004,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4915-8번지,11560,13200,0,4915,8,11560-29003,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4915-9번지,11560,13200,0,4915,9,11560-29005,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4916-10번지,11560,13200,0,4916,10,11560-29015,1,용도지역코드,1020,일반주거지역,일반주거지역,20170425
서울특별시 영등포구 신길동 4916-12번지,11560,13200,0,4916,12,11560-29016,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4916-13번지,11560,13200,0,4916,13,11560-29017,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4916-15번지,11560,13200,0,4916,15,11560-29018,1,용도지역코드,1020,일반주거지역,일반주거지역,20210216
서울특별시 영등포구 신길동 4916-16번지,11560,13200,0,4916,16,11560-29019,1,용도지역코드,1020,일반주거지역,일반주거지역,20171118
서울특별시 영등포구 신길동 4916-17번지,11560,13200,0,4916,17,11560-29020,1,용도지역코드,1020,일반주거지역,일반주거,20190316
서울특별시 영등포구 신길동 4916-17번지,11560,13200,0,4916,17,11560-29020,2,용도지구코드,,,주차장정비,20190316
서울특별시 영등포구 신길동 4916-18번지,11560,13200,0,4916,18,11560-100227988,1,용도지역코드,UQA122,제2종일반주거지역,제2종일반주거지역,20190530
서울특별시 영등포구 신길동 4916-19번지,11560,13200,0,4916,19,11560-29023,1,용도지역코드,1020,일반주거지역,일반주거,20170728
서울특별시 영등포구 신길동 4916-19번지,11560,13200,0,4916,19,11560-29022,1,용도지역코드,1020,일반주거지역,일반주거,20170728
서울특별시 영등포구 신길동 4916-19번지,11560,13200,0,4916,19,11560-29023,2,용도지구코드,,,주차장정비,20170728
서울특별시 영등포구 신길동 4916-19번지,11560,13200,0,4916,19,11560-29022,2,용도지구코드,,,주차장정비,20170728
서울특별시 영등포구 신길동 4916-1번지,11560,13200,0,4916,1,11560-29008,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4916-20번지,11560,13200,0,4916,20,11560-29024,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4916-22번지,11560,13200,0,4916,22,11560-29025,1,용도지역코드,1020,일반주거지역,일반주거지역,20170126
서울특별시 영등포구 신길동 4916-24번지,11560,13200,0,4916,24,11560-29026,2,용도지구코드,,,주차장정비,20170720
서울특별시 영등포구 신길동 4916-24번지,11560,13200,0,4916,24,11560-29026,1,용도지역코드,1020,일반주거지역,일반주거지역,20170720
서울특별시 영등포구 신길동 4916-25번지,11560,13200,0,4916,25,11560-29027,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4916-2번지,11560,13200,0,4916,2,11560-29009,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4916-3번지,11560,13200,0,4916,3,11560-29010,1,용도지역코드,1020,일반주거지역,일반주거지역,20220829
서울특별시 영등포구 신길동 4916-4번지,11560,13200,0,4916,4,11560-29011,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4916-5번지,11560,13200,0,4916,5,11560-100255588,1,용도지역코드,UQA122,제2종일반주거지역,제2종일반주거지역,20200303
서울특별시 영등포구 신길동 4916-6번지,11560,13200,0,4916,6,11560-29013,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4916-9번지,11560,13200,0,4916,9,11560-29014,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4916번지,11560,13200,0,4916,0,11560-29007,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4917-10번지,11560,13200,0,4917,10,11560-29034,1,용도지역코드,1020,일반주거지역,일반주거지역,20180405
서울특별시 영등포구 신길동 4917-13번지,11560,13200,0,4917,13,11560-29035,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4917-3번지,11560,13200,0,4917,3,11560-29030,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4917-4번지,11560,13200,0,4917,4,11560-29031,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4917-8번지,11560,13200,0,4917,8,11560-29032,1,용도지역코드,1020,일반주거지역,일반주거지역,20200605
서울특별시 영등포구 신길동 4917-9번지,11560,13200,0,4917,9,11560-29033,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4918-1번지,11560,13200,0,4918,1,11560-29037,1,용도지역코드,1020,일반주거지역,일반주거지역,20200310
서울특별시 영등포구 신길동 4918-3번지,11560,13200,0,4918,3,11560-29038,1,용도지역코드,1020,일반주거지역,일반주거지역,20170413
서울특별시 영등포구 신길동 4918-4번지,11560,13200,0,4918,4,11560-29039,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4918-5번지,11560,13200,0,4918,5,11560-29040,1,용도지역코드,1020,일반주거지역,일반주거지역,20170711
서울특별시 영등포구 신길동 4918-5번지,11560,13200,0,4918,5,11560-29041,1,용도지역코드,1020,일반주거지역,일반주거지역,20210702
서울특별시 영등포구 신길동 4918-7번지,11560,13200,0,4918,7,11560-29043,1,용도지역코드,1020,일반주거지역,일반주거지역,20220818
서울특별시 영등포구 신길동 4918번지,11560,13200,0,4918,0,11560-29036,1,용도지역코드,1020,일반주거지역,일반주거지역,20200604
서울특별시 영등포구 신길동 4919-12번지,11560,13200,0,4919,12,11560-29050,1,용도지역코드,1020,일반주거지역,일반주거지역,20231004
서울특별시 영등포구 신길동 4919-13번지,11560,13200,0,4919,13,11560-29051,1,용도지역코드,1020,일반주거지역,일반주거지역,20200211
서울특별시 영등포구 신길동 4919-14번지,11560,13200,0,4919,14,11560-29052,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4919-16번지,11560,13200,0,4919,16,11560-29053,1,용도지역코드,1020,일반주거지역,일반주거지역,20170218
서울특별시 영등포구 신길동 4919-16번지,11560,13200,0,4919,16,11560-29054,1,용도지역코드,1020,일반주거지역,일반주거지역,20170218
서울특별시 영등포구 신길동 4919-17번지,11560,13200,0,4919,17,11560-29055,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4919-17번지,11560,13200,0,4919,17,11560-29057,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4919-17번지,11560,13200,0,4919,17,11560-29056,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4919-18번지,11560,13200,0,4919,18,11560-29058,1,용도지역코드,1020,일반주거지역,일반주거지역,20170701
서울특별시 영등포구 신길동 4919-19번지,11560,13200,0,4919,19,11560-29059,1,용도지역코드,1020,일반주거지역,일반주거지역,20170425
서울특별시 영등포구 신길동 4919-3번지,11560,13200,0,4919,3,11560-29784,1,용도지역코드,1022,제2종일반주거지역,제2종일반주거지역,20170728
서울특별시 영등포구 신길동 4919-4번지,11560,13200,0,4919,4,11560-29045,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4919-5번지,11560,13200,0,4919,5,11560-29046,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 4919-7번지,11560,13200,0,4919,7,11560-29047,1,용도지역코드,1020,일반주거지역,일반주거지역,20210527
서울특별시 영등포구 신길동 4919-8번지,11560,13200,0,4919,8,11560-29048,1,용도지역코드,1020,일반주거지역,일반주거지역,20210202
서울특별시 영등포구 신길동 4919번지,11560,13200,0,4919,0,11560-29044,1,용도지역코드,1020,일반주거지역,일반주거지역,20170728
서울특별시 영등포구 신길동 491번지,11560,13200,0,491,0,11560-25948,1,용도지역코드,1020,일반주거지역,일반주거지역,20170606
서울특별시 영등포구 신길동 4920-5번지,11560,13200,0,4920,5,11560-100275614,1,용도지역코드,UQA001,도시지역,도시지역,20210916
