carpark_nm,carpark_gbn,carpark_type,slots,lon,lat
양평2동 02구역,거주자우선,구간,,126.89272226225,37.5362132934901
양평2동 02구역,거주자우선,구간,,126.892764613871,37.5362673919657
양평2동 02구역,거주자우선,구간,,126.892809794159,37.5363214929933
양평2동 02구역,거주자우선,구간,,126.892849314074,37.5363778413677
양평2동 02구역,거주자우선,구간,,126.892891669101,37.5364296872991
양평2동 02구역,거주자우선,구간,,126.892928379845,37.5364725180961
양평2동 02구역,거주자우선,구간,,126.89355248652,37.5371882511275
양평2동 02구역,거주자우선,구간,,126.89358353433,37.5372355816113
양평2동 02구역,거주자우선,구간,,126.893603302812,37.5372581244243
양평2동 02구역,거주자우선,구간,,126.893637188924,37.5372986999505
양평2동 02구역,거주자우선,구간,,126.892191240597,37.5356879772839
양평2동 02구역,거주자우선,구간,,126.892219481035,37.5357195380703
양평2동 02구역,거주자우선,구간,,126.892569556509,37.5361861246657
양평2동 02구역,거주자우선,구간,,126.892592127167,37.5362266902043
양평2동 02구역,거주자우선,구간,,126.892628831181,37.5362740260904
양평2동 02구역,거주자우선,구간,,126.892792616145,37.5364656374239
양평2동 02구역,거주자우선,구간,,126.892837786903,37.5365264959313
양평2동 02구역,거주자우선,구간,,126.892264644397,37.5357849017985
양평2동 02구역,거주자우선,구간,,126.892287214769,37.5358254673976
양평2동 02구역,거주자우선,구간,,126.892315452059,37.535859280658
양평2동 02구역,거주자우선,구간,,126.892340847833,37.5359021013232
양평2동 02구역,거주자우선,구간,,126.892371900819,37.5359449271387
문래동 01구역,거주자우선,구간,,126.8903409432,37.5127760455342
문래동 01구역,거주자우선,구간,,126.890295660162,37.5128030335978
문래동 01구역,거주자우선,구간,,126.890256029231,37.5128322794048
문래동 01구역,거주자우선,구간,,126.890207921708,37.5128570123009
문래동 01구역,거주자우선,구간,,126.890154148806,37.5128884974367
문래동 01구역,거주자우선,구간,,126.890111696658,37.5129132355525
문래동 01구역,거주자우선,구간,,126.890040937507,37.5129582198883
문래동 01구역,거주자우선,구간,,126.890567203331,37.5127469727511
문래동 01구역,거주자우선,구간,,126.890618046338,37.5127853125036
문래동 01구역,거주자우선,구간,,126.890677362698,37.5128304176046
문래동 01구역,거주자우선,구간,,126.890736669278,37.5128822801945
문래동 01구역,거주자우선,구간,,126.890784688023,37.5129183647526
문래동 01구역,거주자우선,구간,,126.890841186706,37.5129567096373
문래동 01구역,거주자우선,구간,,126.890892016879,37.5130040592958
문래동 01구역,거주자우선,구간,,126.890937214605,37.5130356361669
문래동 01구역,거주자우선,구간,,126.890979584641,37.5130672104106
문래동 01구역,거주자우선,구간,,126.891024775892,37.5131032922604
문래동 01구역,거주자우선,구간,,126.891069967186,37.5131393740927
문래동 01구역,거주자우선,구간,,126.891092553031,37.5131641725209
문래동 01구역,거주자우선,구간,,126.891134929748,37.5131912416961
문래동 01구역,거주자우선,구간,,126.891165998831,37.5132160479285
문래동 01구역,거주자우선,개별,,126.891722444128,37.5136445360605
문래동 01구역,거주자우선,개별,,126.891753516846,37.513667089631
문래동 01구역,거주자우선,개별,,126.891795864819,37.5137144311219
문래동 01구역,거주자우선,개별,,126.891838248604,37.5137369950311
문래동 01구역,거주자우선,개별,,126.89195405986,37.513824948875
문래동 01구역,거주자우선,개별,,126.892298648071,37.5141023221776
문래동 01구역,거주자우선,개별,,126.892389042837,37.5141677273238
문래동 01구역,거주자우선,개별,,126.892479437761,37.5142331324004
문래동 01구역,거주자우선,개별,,126.892530273065,37.5142782288408
문래동 01구역,거주자우선,개별,,126.892595224713,37.5143391056576
문래동 01구역,거주자우선,개별,,126.892623463751,37.5143661614378
문래동 01구역,거주자우선,개별,,126.892663017148,37.5143909749846
문래동 01구역,거주자우선,개별,,126.892722332786,37.5144383315561
문래동 01구역,거주자우선,개별,,126.89276470759,37.5144676526486
문래동 01구역,거주자우선,개별,,126.892880521062,37.5145556055767
문래동 01구역,거주자우선,개별,,126.893024561243,37.5146796240967
문래동 01구역,거주자우선,개별,,126.89306692666,37.5147157025972
문래동 01구역,거주자우선,개별,,126.893106457901,37.5147562835348
문래동 01구역,거주자우선,개별,,126.893168592269,37.5148103999564
문래동 01구역,거주자우선,개별,,126.893191185731,37.5148306929667
문래동 01구역,거주자우선,개별,,126.89548195423,37.5146502890139
문래동 01구역,거주자우선,개별,,126.895499068576,37.5145444362451
문래동 01구역,거주자우선,개별,,126.895447964208,37.5146908040893
문래동 01구역,거주자우선,개별,,126.895422482668,37.5147133066185
문래동 01구역,거주자우선,개별,,126.895382821279,37.5147650791967
문래동 01구역,거주자우선,개별,,126.89535166209,37.5148033442422
문래동 01구역,거주자우선,개별,,126.895326161607,37.5148393617853
문래동 01구역,거주자우선,개별,,126.895243998114,37.514951914376
문래동 01구역,거주자우선,개별,,126.895204358523,37.5149879193512
문래동 01구역,거주자우선,개별,,126.895167518339,37.5150441993747
문래동 01구역,거주자우선,개별,,126.895136365228,37.5150779593497
문래동 01구역,거주자우선,개별,,126.895099550172,37.515116219305
문래동 01구역,거주자우선,개별,,126.895079701922,37.5151544943211
문래동 01구역,거주자우선,개별,,126.895054213805,37.5151815017801
문래동 01구역,거주자우선,개별,,126.89503153455,37.5152220267807
문래동 01구역,거주자우선,개별,,126.894991885245,37.5152647891997
문래동 01구역,거주자우선,개별,,126.894955032137,37.5153300791765
문래동 01구역,거주자우선,개별,,126.894906899285,37.515372834021
문래동 01구역,거주자우선,개별,,126.894881395234,37.5154111039696
문래동 01구역,거주자우선,개별,,126.894841755226,37.5154471088197
문래동 01구역,거주자우선,개별,,126.894799277874,37.5154898686544
문래동 01구역,거주자우선,개별,,126.894765283938,37.515532636032
문래동 01구역,거주자우선,개별,,126.894739786088,37.5155664009377
문래동 01구역,거주자우선,개별,,126.89470295793,37.5156136707877
문래동 01구역,거주자우선,개별,,126.89466330823,37.5156564330929
문래동 01구역,거주자우선,개별,,126.894649124769,37.5156879555597
문래동 01구역,거주자우선,개별,,126.901318003021,37.5150404879861
문래동 01구역,거주자우선,개별,,126.901337848057,37.5150022119164
문래동 01구역,거주자우선,개별,,126.901391715592,37.5148963889892
문래동 01구역,거주자우선,개별,,126.901428559921,37.5148333494973
문래동 01구역,거주자우선,구간,,126.899901667327,37.5168615754266
문래동 01구역,거주자우선,구간,,126.900003479744,37.5168549041418
문래동 01구역,거주자우선,구간,,126.900088324913,37.516848218418
문래동 01구역,거주자우선,구간,,126.900173173067,37.5168392801277
문래동 01구역,거주자우선,구간,,126.900243878847,37.5168325823411
문래동 01구역,거주자우선,구간,,126.900314590607,37.5168213795012
문래동 01구역,거주자우선,구간,,126.900530315519,37.5183442565803
문래동 01구역,거주자우선,구간,,126.900422860233,37.5183396610222
문래동 01구역,거주자우선,구간,,126.900323864775,37.5183530925652
문래동 01구역,거주자우선,구간,,126.900236186995,37.5183620285703
문래동 01구역,거주자우선,구간,,126.900114571042,37.5183731883219
문래동 01구역,거주자우선,구간,,126.90000144786,37.5183775976165
문래동 01구역,거주자우선,구간,,126.899865689188,37.5183909976445
문래동 01구역,거주자우선,구간,,126.899729936495,37.5183998925067
문래동 01구역,거주자우선,구간,,126.899079442774,37.5184511461572
문래동 01구역,거주자우선,구간,,126.898980443894,37.5184668290781
문래동 01구역,거주자우선,구간,,126.89888146017,37.5184712493923
문래동 01구역,거주자우선,구간,,126.898785286114,37.5184891870752
문래동 01구역,거주자우선,구간,,126.898581656608,37.5185025274465
문래동 01구역,거주자우선,구간,,126.891607369401,37.5110923372145
문래동 01구역,거주자우선,구간,,126.8915903709,37.5111148467148
문래동 01구역,거주자우선,구간,,126.891573369131,37.5111396087197
문래동 01구역,거주자우선,구간,,126.891539388373,37.5111733651726
문래동 01구역,거주자우선,구간,,126.891530876066,37.5111936299461
문래동 01구역,거주자우선,구간,,126.891519536096,37.5112138921219
문래동 01구역,거주자우선,구간,,126.891502537541,37.5112364016091
문래동 01구역,거주자우선,구간,,126.891488379679,37.5112499036635
문래동 01구역,거주자우선,구간,,126.891468556707,37.5112701580411
문래동 01구역,거주자우선,구간,,126.891451558124,37.5112926675206
문래동 01구역,거주자우선,구간,,126.891434543218,37.5113264395323
문래동 01구역,거주자우선,구간,,126.891417541349,37.5113512015137
문래동 01구역,거주자우선,구간,,126.891397718331,37.5113714558789
문래동 01구역,거주자우선,구간,,126.891375061109,37.5113962126542
문래동 01구역,거주자우선,구간,,126.8913608934,37.5114164722136
문래동 01구역,거주자우선,구간,,126.891332561224,37.5114547388202
문래동 01구역,거주자우선,구간,,126.891307076287,37.5114794929805
문래동 02구역,거주자우선,구간,,126.893124581673,37.5099787271508
문래동 02구역,거주자우선,구간,,126.891885031799,37.5107096649663
문래동 02구역,거주자우선,구간,,126.891904874,37.5106758954733
문래동 02구역,거주자우선,구간,,126.891941701487,37.5106286264551
문래동 02구역,거주자우선,구간,,126.8919813663,37.510574602489
문래동 02구역,거주자우선,구간,,126.892026673342,37.5105295937077
문래동 02구역,거주자우선,구간,,126.89207766478,37.5104643175099
문래동 02구역,거주자우선,구간,,126.89211450178,37.5104102909138
문래동 02구역,거주자우선,구간,,126.892154163112,37.5103585193946
문래동 02구역,거주자우선,구간,,126.892202334797,37.5102876092907
문래동 02구역,거주자우선,구간,,126.892244823625,37.5102358403203
문래동 02구역,거주자우선,구간,,126.893192396216,37.5100125761463
문래동 02구역,거주자우선,구간,,126.8932715309,37.5100396778002
문래동 02구역,거주자우선,구간,,126.893350646412,37.5100802944464
문래동 02구역,거주자우선,구간,,126.893647376688,37.5101999450372
문래동 02구역,거주자우선,구간,,126.893828226342,37.510283450614
문래동 02구역,거주자우선,구간,,126.893910179603,37.5103173119036
문래동 02구역,거주자우선,구간,,126.893992126567,37.5103556781513
문래동 02구역,거주자우선,구간,,126.894119293385,37.5104098524567
문래동 02구역,거주자우선,구간,,126.894184287498,37.510439193332
문래동 02구역,거주자우선,구간,,126.89426342617,37.5104640418132
문래동 02구역,거주자우선,구간,,126.894339724562,37.5104978977419
문래동 02구역,거주자우선,구간,,126.894373633923,37.5105136956413
문래동 02구역,거주자우선,구간,,126.894659053839,37.5106355860797
문래동 02구역,거주자우선,구간,,126.894726875998,37.5106649291776
문래동 02구역,거주자우선,구간,,126.894783409786,37.5106784946102
문래동 02구역,거주자우선,구간,,126.894839934115,37.510698817538
문래동 02구역,거주자우선,구간,,126.895088610313,37.510810537922
문래동 02구역,거주자우선,구간,,126.895128175262,37.5108263406271
문래동 02구역,거주자우선,구간,,126.895179047656,37.510844405864
문래동 02구역,거주자우선,구간,,126.895235572217,37.5108647286022
문래동 02구역,거주자우선,구간,,126.895283607576,37.5108895488082
문래동 02구역,거주자우선,구간,,126.895345784349,37.5109121290144
문래동 02구역,거주자우선,구간,,126.895410782522,37.5109392167063
문래동 02구역,거주자우선,구간,,126.895577522775,37.5110046870218
문래동 02구역,거주자우선,구간,,126.895636868944,37.5110295170823
문래동 02구역,거주자우선,구간,,126.895693390635,37.5110520921085
문래동 02구역,거주자우선,구간,,126.895732962106,37.5110633895961
문래동 02구역,거주자우선,구간,,126.895772527324,37.5110791920851
문래동 02구역,거주자우선,구간,,126.896120144549,37.5112123963999
문래동 02구역,거주자우선,구간,,126.896190807941,37.5112327311135
문래동 02구역,거주자우선,구간,,126.896261471371,37.5112530657849
문래동 02구역,거주자우선,구간,,126.896317996535,37.5112733880046
문래동 02구역,거주자우선,구간,,126.896383001601,37.5112959701464
문래동 02구역,거주자우선,구간,,126.896459311135,37.511323067182
문래동 02구역,거주자우선,구간,,126.896555398828,37.5113614440408
문래동 02구역,거주자우선,개별,,126.896514718394,37.5121531656237
문래동 02구역,거주자우선,개별,,126.896562953948,37.5120338248575
문래동 02구역,거주자우선,개별,,126.896591289891,37.5119910519823
문래동 02구역,거주자우선,개별,,126.896630992464,37.5119077438713
문래동 02구역,거주자우선,개별,,126.896667842424,37.511842453329
문래동 02구역,거주자우선,개별,,126.896747197506,37.5117118771511
문래동 02구역,거주자우선,구간,,126.896866242008,37.5115070027491
문래동 02구역,거주자우선,개별,,126.896795606086,37.5114663958745
문래동 02구역,거주자우선,개별,,126.896733437725,37.5114370589104
문래동 02구역,거주자우선,구간,,126.896945367215,37.5115431119682
문래동 02구역,거주자우선,구간,,126.897081015022,37.5116017954956
문래동 02구역,거주자우선,구간,,126.897137534489,37.5116266223372
문래동 02구역,거주자우선,구간,,126.89719687549,37.5116559566271
문래동 02구역,거주자우선,구간,,126.897256222714,37.5116807858728
문래동 02구역,거주자우선,구간,,126.89729577932,37.5117033453725
문래동 02구역,거주자우선,구간,,126.897338169799,37.5117214023022
문래동 02구역,거주자우선,구간,,126.897383384894,37.5117417141804
문래동 02구역,거주자우선,구간,,126.897428600013,37.5117620260413
문래동 02구역,거주자우선,구간,,126.897445553763,37.5117710508017
문래동 02구역,거주자우선,개별,,126.89682815528,37.5124710436734
문래동 02구역,거주자우선,개별,,126.896862075357,37.5124800833346
문래동 02구역,거주자우선,구간,,126.896585071993,37.5123987507934
문래동 02구역,거주자우선,구간,,126.896488970513,37.512369383991
문래동 02구역,거주자우선,개별,,126.900350697148,37.5130610719223
문래동 02구역,거주자우선,개별,,126.900445651392,37.5131044001722
문래동 02구역,거주자우선,개별,,126.900545125336,37.5131513361661
문래동 02구역,거주자우선,개별,,126.900624854245,37.5131613143118
문래동 02구역,거주자우선,개별,,126.9007011702,37.5131861560965
문래동 02구역,거주자우선,개별,,126.900771815826,37.5132222556154
문래동 02구역,거주자우선,개별,,126.9008424645,37.5132561025851
문래동 02구역,거주자우선,개별,,126.901317260243,37.5134569735418
문래동 02구역,거주자우선,개별,,126.901373785479,37.5134795458458
문래동 02구역,거주자우선,개별,,126.901433135533,37.5135043729891
문래동 02구역,거주자우선,개별,,126.901486830134,37.513529195386
문래동 02구역,거주자우선,개별,,126.901537699981,37.5135517628944
문래동 02구역,거주자우선,개별,,126.90159704719,37.513578842462
문래동 02구역,거주자우선,개별,,126.901622482143,37.5135901261952
문래동 02구역,거주자우선,개별,,126.901825973848,37.5136713858359
문래동 02구역,거주자우선,개별,,126.90188814606,37.5137007201141
문래동 02구역,거주자우선,개별,,126.901967290738,37.5137255634286
문래동 02구역,거주자우선,개별,,126.902102949379,37.5137819886716
문래동 02구역,거주자우선,개별,,126.902165130612,37.5138045652835
문래동 02구역,거주자우선,개별,,126.902218831548,37.5138248823335
문래동 02구역,거주자우선,개별,,126.902289481444,37.5138587284359
문래동 02구역,거주자우선,개별,,126.902478827,37.5139467327734
문래동 02구역,거주자우선,개별,,126.902552307822,37.5139783285462
문래동 02구역,거주자우선,개별,,126.902744490525,37.5140595772698
문래동 02구역,거주자우선,개별,,126.902837760105,37.5140956941747
문래동 02구역,거주자우선,개별,,126.902608833825,37.5140009002582
문래동 02구역,거주자우선,개별,,126.902662532096,37.5140234696128
문래동 02구역,거주자우선,구간,,126.899756562587,37.5132934786626
문래동 02구역,거주자우선,구간,,126.899841349563,37.5133273382283
문래동 02구역,거주자우선,구간,,126.900235641123,37.5166478697255
문래동 02구역,거주자우선,구간,,126.900136656872,37.5166545436021
문래동 02구역,거주자우선,구간,,126.900012206795,37.516672458381
문래동 02구역,거주자우선,구간,,126.899890599569,37.516679112898
문래동 02구역,거주자우선,구간,,126.899749188224,37.5166925080066
문래동 02구역,거주자우선,구간,,126.899653031738,37.5166991838778
문래동 02구역,거주자우선,구간,,126.899525750585,37.5167193482467
문래동 03구역,거주자우선,구간,,126.888318765296,37.5206061205564
문래동 03구역,거주자우선,구간,,126.888253707572,37.5206150690473
문래동 03구역,거주자우선,구간,,126.888205621272,37.5206217810611
문래동 03구역,거주자우선,구간,,126.888109452011,37.5206329525267
문래동 03구역,거주자우선,개별,,126.887919924571,37.5206665604221
문래동 03구역,거주자우선,개별,,126.885627809348,37.5215969005998
문래동 03구역,거주자우선,개별,,126.885692864798,37.5215902060614
문래동 03구역,거주자우선,개별,,126.885769246169,37.521574512418
문래동 03구역,거주자우선,개별,,126.885896542666,37.5215521104068
문래동 03구역,거주자우선,개별,,126.885944619481,37.5215521568433
문래동 03구역,거주자우선,개별,,126.886026663709,37.5215319634898
문래동 03구역,거주자우선,개별,,126.886091715643,37.521527521234
문래동 03구역,거주자우선,개별,,126.886219025647,37.5214961088642
문래동 03구역,거주자우선,구간,,126.886487734367,37.5214670848428
문래동 03구역,거주자우선,구간,,126.886674419392,37.5214447390546
문래동 03구역,거주자우선,구간,,126.886719674906,37.5214402774566
문래동 03구역,거주자우선,구간,,126.886793224465,37.5214268329403
문래동 03구역,거주자우선,구간,,126.886861111109,37.5214178879656
문래동 03구역,거주자우선,구간,,126.886912032881,37.5214066742035
문래동 03구역,거주자우선,구간,,126.886962947841,37.5213999654249
문래동 03구역,거주자우선,구간,,126.887011038147,37.5213910014162
문래동 03구역,거주자우선,구간,,126.887081759564,37.5213775540145
문래동 03구역,거주자우선,구간,,126.887160968471,37.5213618621734
문래동 03구역,거주자우선,구간,,126.888156657431,37.5212163963416
문래동 03구역,거주자우선,구간,,126.888204750838,37.5212051793432
문래동 03구역,거주자우선,구간,,126.888250006118,37.5212007171583
문래동 03구역,거주자우선,구간,,126.888295261393,37.5211962549559
문래동 03구역,거주자우선,구간,,126.888340523375,37.5211872877304
문래동 03구역,거주자우선,구간,,126.888397104194,37.5211738261711
문래동 03구역,거주자우선,개별,,126.886155298221,37.5206288326054
문래동 04구역,거주자우선,구간,,126.88963623466,37.5131875983895
문래동 04구역,거주자우선,구간,,126.889568315975,37.513223575057
문래동 04구역,거주자우선,구간,,126.889525856803,37.5132528179723
문래동 04구역,거주자우선,구간,,126.889477755412,37.5132730455564
문래동 04구역,거주자우선,구간,,126.889392863502,37.5133135112576
문래동 04구역,거주자우선,구간,,126.889293826152,37.5133584686588
문래동 04구역,거주자우선,구간,,126.889231569286,37.5133899454196
문래동 04구역,거주자우선,구간,,126.889166487958,37.5134191669881
문래동 04구역,거주자우선,구간,,126.889098572171,37.5134528908774
문래동 04구역,거주자우선,구간,,126.888996713388,37.5134933403609
문래동 04구역,거주자우선,구간,,126.888906168817,37.5135315478892
문래동 04구역,거주자우선,구간,,126.888835425064,37.5135652689666
문래동 04구역,거주자우선,구간,,126.888750539164,37.5136012291914
문래동 04구역,거주자우선,구간,,126.888699612937,37.5136192012875
문래동 04구역,거주자우선,구간,,126.884982817513,37.5161970151992
문래동 04구역,거주자우선,구간,,126.884903810802,37.5160843128403
문래동 04구역,거주자우선,구간,,126.884875606782,37.516035856432
문래동 04구역,거주자우선,구간,,126.884813527601,37.5159490743499
문래동 04구역,거주자우선,구간,,126.884785321959,37.5159017441715
문래동 04구역,거주자우선,구간,,126.884751460686,37.5158544084677
문래동 04구역,거주자우선,구간,,126.884731700502,37.5158318641048
문래동 04구역,거주자우선,구간,,126.884700674056,37.5157800261363
문래동 04구역,거주자우선,구간,,126.884663985064,37.5157326876462
문래동 04구역,거주자우선,구간,,126.884635765728,37.5156943674496
문래동 04구역,거주자우선,구간,,126.884593448919,37.515629003375
문래동 04구역,거주자우선,구간,,126.885897322875,37.5154680895564
문래동 04구역,거주자우선,구간,,126.885925532486,37.5155131669687
문래동 04구역,거주자우선,구간,,126.885965043136,37.5155650128098
문래동 04구역,거주자우선,구간,,126.885996090927,37.5156033354201
문래동 04구역,거주자우선,구간,,126.886032773848,37.5156551785084
문래동 04구역,거주자우선,구간,,126.886049672302,37.5157002449753
문래동 04구역,거주자우선,구간,,126.88607788894,37.5157408173402
문래동 04구역,거주자우선,구간,,126.886737538974,37.5152346373739
문래동 04구역,거주자우선,구간,,126.886689585407,37.5151557535887
문래동 04구역,거주자우선,구간,,126.88682484731,37.5154689819254
문래동 04구역,거주자우선,구간,,126.886807934833,37.515432925587
문래동 04구역,거주자우선,구간,,126.886782549133,37.5153901035996
문래동 04구역,거주자우선,구간,,126.886627366846,37.5151601989019
문래동 04구역,거주자우선,구간,,126.886599136495,37.5151286366847
문래동 04구역,거주자우선,구간,,126.886182203874,37.5159481486506
문래동 04구역,거주자우선,구간,,126.886204652132,37.5160630481898
문래동 04구역,거주자우선,구간,,126.886224361525,37.5161193798768
문래동 04구역,거주자우선,구간,,126.886229962498,37.5161554253997
문래동 04구역,거주자우선,구간,,126.886241195234,37.516207243902
문래동 04구역,거주자우선,개별,,126.890535976734,37.5128302866627
문래동 04구역,거주자우선,개별,,126.890561390029,37.5128550878139
문래동 04구역,거주자우선,개별,,126.890651778488,37.512922746805
문래동 04구역,거주자우선,개별,,126.890696956355,37.5129678388057
문래동 04구역,거주자우선,개별,,126.890736505093,37.5129949055076
문래동 04구역,거주자우선,개별,,126.890804295026,37.5130467759092
문래동 04구역,거주자우선,개별,,126.890956815345,37.5131685523085
문래동 04구역,거주자우선,개별,,126.891058499107,37.5132474839582
문래동 04구역,거주자우선,개별,,126.891578222356,37.5136489087837
문래동 04구역,거주자우선,개별,,126.891524544003,37.5136150718637
문래동 04구역,거주자우선,개별,,126.891629053464,37.513696258121
문래동 04구역,거주자우선,개별,,126.891705321402,37.5137526407963
문래동 04구역,거주자우선,개별,,126.891900218769,37.5139037374265
문래동 04구역,거주자우선,개별,,126.891945417462,37.5139353139084
문래동 04구역,거주자우선,개별,,126.892208085003,37.51415404727
문래동 04구역,거주자우선,개별,,126.892273058944,37.5141991567235
문래동 04구역,거주자우선,개별,,126.892315420492,37.5142374880013
문래동 04구역,거주자우선,개별,,126.89238604365,37.5142871075598
문래동 04구역,거주자우선,개별,,126.892431233081,37.5143254413721
문래동 04구역,거주자우선,개별,,126.892527270868,37.5143998615844
문래동 04구역,거주자우선,개별,,126.892580934094,37.5144449605748
문래동 04구역,거주자우선,개별,,126.892628957955,37.5144787918707
문래동 04구역,거주자우선,개별,,126.892682624524,37.5145216383088
문래동 04구역,거주자우선,개별,,126.892750417185,37.5145735075843
문래동 04구역,거주자우선,개별,,126.892787130059,37.5146073285444
문래동 04구역,거주자우선,개별,,126.892936828985,37.5147290997978
문래동 04구역,거주자우선,개별,,126.892976369812,37.5147629232615
문래동 04구역,거주자우선,개별,,126.893030027137,37.5148125270575
문래동 04구역,거주자우선,개별,,126.893089336913,37.5148643884536
문래동 04구역,거주자우선,개별,,126.893151461724,37.5149252624004
문래동 04구역,거주자우선,개별,,126.887893742499,37.5154835163232
문래동 04구역,거주자우선,개별,,126.887944488318,37.5155871798559
문래동 04구역,거주자우선,개별,,126.88796704019,37.5156345039212
문래동 04구역,거주자우선,개별,,126.88798958199,37.5156885854969
문래동 04구역,거주자우선,개별,,126.888017772749,37.5157471774399
문래동 04구역,거주자우선,개별,,126.888062863252,37.5158508355555
문래동 04구역,거주자우선,개별,,126.888093881964,37.5159094301588
문래동 04구역,거주자우선,개별,,126.888225470798,37.514898178527
문래동 04구역,거주자우선,구간,,126.888293384931,37.514866707656
문래동 04구역,거주자우선,구간,,126.888333000922,37.5148487250474
문래동 04구역,거주자우선,구간,,126.888375441335,37.5148329976032
문래동 04구역,거주자우선,구간,,126.88841506735,37.5148082574507
문래동 04구역,거주자우선,구간,,126.888505610364,37.5147723028155
문래동 04구역,거주자우선,구간,,126.888570696474,37.5147408291147
문래동 04구역,거주자우선,구간,,126.888649938213,37.5146981061806
문래동 04구역,거주자우선,구간,,126.888712193065,37.5146688822409
문래동 04구역,거주자우선,구간,,126.888808401368,37.5146261751843
문래동 04구역,거주자우선,구간,,126.888893295081,37.514585709915
문래동 04구역,거주자우선,구간,,126.888969692004,37.5145542466322
문래동 04구역,거주자우선,구간,,126.88937717553,37.5143631657269
문래동 04구역,거주자우선,구간,,126.889428105424,37.5143429408358
문래동 04구역,거주자우선,구간,,126.889484710771,37.5143092061806
문래동 04구역,거주자우선,구간,,126.889541299469,37.5142867340263
문래동 04구역,거주자우선,구간,,126.889600719223,37.514262011982
문래동 04구역,거주자우선,구간,,126.889637516761,37.5142372687729
문래동 04구역,거주자우선,구간,,126.889677132098,37.5142192857105
문래동 04구역,거주자우선,구간,,126.889739379525,37.5141945662372
문래동 04구역,거주자우선,구간,,126.889793146914,37.5141675863104
문래동 04구역,거주자우선,구간,,126.889832762177,37.5141496031954
문래동 04구역,거주자우선,구간,,126.889883705042,37.5141203680838
문래동 04구역,거주자우선,구간,,126.889937469018,37.5140956405965
문래동 04구역,거주자우선,구간,,126.889971431983,37.514075399659
문래동 04구역,거주자우선,개별,,126.890192139655,37.5139787471647
문래동 04구역,거주자우선,구간,,126.890560011922,37.5137988878697
문래동 04구역,거주자우선,구간,,126.890647731508,37.5137584239508
문래동 04구역,거주자우선,구간,,126.890738282037,37.513715710076
문래동 04구역,거주자우선,구간,,126.890783549057,37.5136999843774
문래동 04구역,거주자우선,구간,,126.890848636562,37.5136662569068
문래동 04구역,거주자우선,구간,,126.890910883144,37.5136415368125
문래동 04구역,거주자우선,구간,,126.885128612037,37.5151700133693
문래동 04구역,거주자우선,구간,,126.885066351921,37.5152014879197
문래동 04구역,거주자우선,구간,,126.885015406447,37.5152307209439
문래동 04구역,거주자우선,구간,,126.884950318423,37.5152621926797
문래동 04구역,거주자우선,구간,,126.884885233804,37.5152914118746
문래동 04구역,거주자우선,구간,,126.884831467308,37.515316137053
문래동 04구역,거주자우선,구간,,126.884763544392,37.5153521109377
문래동 04구역,거주자우선,구간,,126.884698463088,37.515379077524
문래동 04구역,거주자우선,구간,,126.884630543518,37.5154127988268
문래동 04구역,거주자우선,구간,,126.884576790728,37.5154285138692
문래동 04구역,거주자우선,구간,,126.884531524838,37.5154419846759
문래동 04구역,거주자우선,구간,,126.884489079805,37.5154599632402
문래동 04구역,거주자우선,구간,,126.884440965222,37.5154869462754
문래동 04구역,거주자우선,구간,,126.884384367145,37.5155139209872
문래동 04구역,거주자우선,구간,,126.884319282087,37.5155431398682
문래동 04구역,거주자우선,구간,,126.884262687403,37.5155678620165
문래동 04구역,거주자우선,구간,,126.88419759877,37.5155993333347
문래동 04구역,거주자우선,구간,,126.884121209235,37.5156240360061
문래동 04구역,거주자우선,구간,,126.884053299639,37.5156509994606
문래동 04구역,거주자우선,구간,,126.883991049133,37.5156757159261
문래동 04구역,거주자우선,구간,,126.883934457729,37.5156981854116
문래동 04구역,거주자우선,구간,,126.883858061025,37.5157273929214
문래동 04구역,거주자우선,구간,,126.886996292725,37.5142910841387
문래동 04구역,거주자우선,구간,,126.88693971006,37.5143090500616
문래동 04구역,거주자우선,구간,,126.886885944945,37.5143337761816
문래동 04구역,거주자우선,구간,,126.886829352018,37.5143584995677
문래동 04구역,거주자우선,구간,,126.886775590235,37.5143809731318
문래동 04구역,거주자우선,구간,,126.886727483975,37.514403452095
문래동 04구역,거주자우선,구간,,126.886679381092,37.5144236785331
문래동 04구역,거주자우선,구간,,126.88662844359,37.5144484072481
문래동 04구역,거주자우선,구간,,126.886580340651,37.5144686336456
문래동 04구역,거주자우선,구간,,126.886518071495,37.5145068664829
문래동 04구역,거주자우선,구간,,126.886447349639,37.5145248185839
문래동 04구역,거주자우선,구간,,126.8863794248,37.5145630459104
문래동 04구역,거주자우선,구간,,126.886305840902,37.5146035202591
문래동 04구역,거주자우선,구간,,126.886252078786,37.5146259935834
문래동 04구역,거주자우선,구간,,126.886189823014,37.5146552162251
문래동 04구역,거주자우선,구간,,126.886141702715,37.5146867049691
문래동 04구역,거주자우선,구간,,126.886102082862,37.5147069393478
문래동 04구역,거주자우선,구간,,126.886056800557,37.5147316732679
문래동 04구역,거주자우선,구간,,126.886003041701,37.5147518939729
문래동 04구역,거주자우선,구간,,126.885952100324,37.5147788748993
문래동 04구역,거주자우선,구간,,126.885901158911,37.5148058558035
문래동 04구역,거주자우선,구간,,126.885844558442,37.514835083725
문래동 04구역,거주자우선,구간,,126.885785130133,37.5148643088848
문래동 04구역,거주자우선,구간,,126.885714394026,37.5148912705655
문래동 04구역,거주자우선,구간,,126.885657786546,37.514925003407
